GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
29003,Casey Jones,Chattanooga,2016,Sr,12.00%,5.68%,0.00%,36.00%,33.33%,28.57%,8.00%,1.14%,0.00%
80303,Makinde London,Chattanooga,2016,So,7.84%,3.57%,0.00%,26.67%,45.00%,14.58%,3.92%,0.00%,0.00%
109611,Trayvond Massenburg,Chattanooga,2016,Jr,21.43%,0.00%,NA,0.00%,0.00%,NA,28.57%,0.00%,25.00%
55326,Tre McLean,Chattanooga,2016,Sr,16.04%,6.67%,0.71%,36.59%,46.34%,30.23%,11.32%,1.67%,0.00%
58755,Greg Pryor,Chattanooga,2016,Sr,13.51%,1.64%,0.00%,41.18%,44.44%,38.46%,8.11%,0.00%,0.00%
44100,Justin Tuoyo,Chattanooga,2016,Sr,5.82%,18.18%,0.00%,32.08%,19.05%,8.33%,17.46%,6.06%,14.29%
89311,Peyton Woods,Chattanooga,2016,So,0.00%,0.00%,2.13%,NA,0.00%,55.88%,0.00%,0.00%,NA
57639,Joshua Batson,Chicago State,2016,Sr,22.22%,13.79%,0.00%,36.00%,26.09%,25.00%,2.78%,0.00%,0.00%
109576,Glen Burns,Chicago State,2016,Jr,11.54%,0.00%,0.00%,47.06%,40.00%,71.43%,3.85%,0.00%,0.00%
81462,Montana Byrd,Chicago State,2016,Jr,25.00%,0.00%,0.00%,0.00%,28.57%,31.25%,25.00%,0.00%,0.00%
97607,Delundre Dixon,Chicago State,2016,So,12.82%,9.52%,2.08%,22.22%,33.33%,19.44%,0.00%,9.52%,0.00%
58253,Alex Dubovitsky,Chicago State,2016,Jr,0.00%,0.00%,4.76%,0.00%,0.00%,40.00%,33.33%,0.00%,0.00%
97606,Anthony Eaves,Chicago State,2016,So,23.08%,10.53%,0.00%,48.39%,22.22%,26.67%,0.00%,5.26%,0.00%
42344,"Brian Greene, Jr.",Chicago State,2016,Sr,24.14%,15.00%,3.13%,53.33%,29.41%,33.33%,0.00%,5.00%,0.00%
97739,Gentry Hunt,Chicago State,2016,Jr,0.00%,0.00%,0.00%,NA,0.00%,20.00%,100.00%,0.00%,0.00%
58579,Clemmye Owens,Chicago State,2016,Jr,6.06%,12.50%,2.61%,43.33%,29.63%,27.40%,6.06%,2.50%,0.00%
81457,Trayvon Palmer,Chicago State,2016,Sr,13.41%,5.56%,1.12%,27.14%,23.29%,18.75%,20.12%,3.97%,0.00%
109577,Deionte Simmons,Chicago State,2016,Jr,13.25%,5.71%,0.00%,30.56%,16.00%,50.00%,21.69%,5.71%,5.00%
97740,Fred Sims,Chicago State,2016,So,7.19%,1.38%,0.00%,48.00%,19.01%,28.39%,3.60%,0.92%,0.00%
109578,Patrick Szpir,Chicago State,2016,Fr,14.00%,6.25%,0.00%,25.00%,17.39%,0.00%,10.00%,6.25%,0.00%
81510,Jackson Bart,Cincinnati,2016,Fr,NA,NA,50.00%,NA,NA,0.00%,NA,NA,NA
88726,Nysier Brooks,Cincinnati,2016,Fr,4.35%,6.67%,NA,20.00%,35.00%,NA,21.74%,10.00%,12.50%
58524,Troy Caupain,Cincinnati,2016,Sr,18.42%,4.85%,1.32%,43.75%,51.52%,41.18%,1.32%,1.94%,0.00%
79987,Gary Clark (2),Cincinnati,2016,Jr,5.94%,6.35%,0.00%,50.00%,37.68%,34.29%,15.84%,7.14%,0.00%
85927,Jarron Cumberland,Cincinnati,2016,Fr,0.00%,10.26%,0.93%,60.00%,21.74%,33.33%,16.36%,2.56%,0.00%
83990,Jacob Evans,Cincinnati,2016,So,9.78%,6.12%,0.61%,58.62%,37.10%,34.38%,10.87%,4.08%,7.14%
41324,Justin Jenifer,Cincinnati,2016,So,6.25%,10.34%,0.00%,50.00%,38.10%,39.29%,0.00%,0.00%,NA
58525,Kevin Johnson (2),Cincinnati,2016,Sr,19.57%,11.86%,1.23%,42.11%,34.29%,41.07%,2.17%,3.39%,0.00%
113885,John Koz,Cincinnati,2016,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
79986,Quadri Moore,Cincinnati,2016,Jr,15.38%,18.75%,0.00%,20.00%,36.36%,30.43%,15.38%,0.00%,0.00%
84083,Tre Scott,Cincinnati,2016,Fr,8.89%,2.38%,0.00%,60.00%,25.00%,0.00%,13.33%,2.38%,0.00%
61169,Zack Tobler,Cincinnati,2016,Sr,28.57%,0.00%,0.00%,20.00%,100.00%,33.33%,0.00%,0.00%,NA
41435,Kyle Washington,Cincinnati,2016,Jr,8.14%,3.43%,0.00%,30.30%,36.75%,29.63%,22.09%,3.43%,0.00%
42292,Jaron Blossomgame,Clemson,2016,Sr,7.22%,5.23%,1.06%,44.64%,35.79%,18.57%,14.43%,1.96%,3.23%
97420,Lyles Davis,Clemson,2016,So,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
71423,Gabe DeVoe,Clemson,2016,Jr,14.81%,5.00%,0.75%,44.00%,23.08%,36.67%,14.81%,0.00%,0.00%
56775,Sidy Djitte,Clemson,2016,Sr,6.98%,4.17%,0.00%,34.38%,38.71%,0.00%,37.21%,8.33%,0.00%
109282,Isaac Fields,Clemson,2016,Fr,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
80054,Donte Grantham,Clemson,2016,Jr,9.46%,0.00%,0.00%,45.45%,39.39%,26.58%,18.92%,2.27%,6.67%
42755,Avry Holmes,Clemson,2016,Sr,13.16%,5.56%,0.00%,45.00%,36.84%,29.89%,5.26%,1.85%,0.00%
83953,Ty Hudson,Clemson,2016,So,25.00%,0.00%,0.00%,50.00%,25.00%,27.27%,0.00%,0.00%,NA
80055,Riley McGillan,Clemson,2016,Sr,NA,0.00%,25.00%,NA,NA,25.00%,NA,0.00%,NA
24706,Shelton Mitchell,Clemson,2016,So,19.19%,9.09%,0.00%,37.21%,36.96%,28.57%,2.02%,3.03%,0.00%
81090,Marcquise Reed,Clemson,2016,So,14.71%,6.90%,2.44%,43.75%,26.79%,30.61%,0.00%,1.15%,0.00%
85114,Legend Robertin,Clemson,2016,Jr,25.00%,0.00%,NA,33.33%,0.00%,NA,12.50%,50.00%,0.00%
107349,Scott Spencer,Clemson,2016,Fr,0.00%,0.00%,0.00%,50.00%,75.00%,50.00%,0.00%,0.00%,NA
53412,Elijah Thomas,Clemson,2016,So,4.65%,8.33%,0.00%,41.38%,33.33%,0.00%,18.60%,6.25%,0.00%
85265,Jibri Blount,Cleveland State,2016,So,9.38%,8.57%,0.00%,23.08%,45.45%,29.63%,6.25%,0.00%,0.00%
80697,Kenny Carpenter,Cleveland State,2016,Jr,17.02%,2.15%,0.00%,46.15%,31.58%,29.73%,6.38%,1.08%,0.00%
93373,Evan Clayborne,Cleveland State,2016,Fr,0.00%,20.00%,NA,20.00%,25.00%,NA,26.32%,0.00%,0.00%
85686,Rob Edwards,Cleveland State,2016,So,10.83%,6.60%,1.12%,30.19%,30.43%,33.04%,2.50%,1.89%,0.00%
57260,Demonte Flannigan,Cleveland State,2016,Sr,9.40%,3.01%,0.00%,33.33%,26.58%,0.00%,13.68%,0.75%,0.00%
109399,Jamarcus Hairston,Cleveland State,2016,Jr,10.00%,0.00%,0.00%,42.86%,25.00%,21.21%,20.00%,0.00%,0.00%
80699,Terrell Hales,Cleveland State,2016,Jr,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%
52936,Tim Hasbargen,Cleveland State,2016,Jr,0.00%,0.00%,0.00%,NA,NA,28.57%,0.00%,0.00%,NA
97528,Daniel Levitt,Cleveland State,2016,So,0.00%,0.00%,5.26%,0.00%,40.00%,34.62%,0.00%,0.00%,NA
97527,Nelson Maxwell,Cleveland State,2016,So,19.05%,10.00%,11.11%,27.27%,16.67%,25.00%,0.00%,0.00%,NA
57262,Derek Sloan,Cleveland State,2016,Jr,4.88%,15.00%,0.00%,33.33%,40.00%,33.33%,21.95%,0.00%,0.00%
95704,Kasheem Thomas,Cleveland State,2016,Fr,15.52%,6.38%,0.00%,28.57%,22.58%,31.34%,0.00%,0.00%,NA
58933,Bobby Word,Cleveland State,2016,Jr,20.00%,10.00%,1.46%,46.43%,40.00%,29.29%,9.09%,5.00%,0.00%
109398,Anthony Wright (2),Cleveland State,2016,Jr,8.57%,0.00%,0.00%,53.33%,30.77%,7.69%,22.86%,7.69%,0.00%
84941,Christian Adams,Coastal Carolina,2016,So,15.38%,0.00%,0.00%,80.00%,0.00%,50.00%,0.00%,0.00%,NA
107339,Amidou Bamba,Coastal Carolina,2016,Fr,12.16%,10.34%,NA,28.57%,28.13%,NA,13.51%,3.45%,0.00%
106679,Demario Beck,Coastal Carolina,2016,Jr,10.20%,5.00%,0.82%,45.10%,40.00%,28.89%,23.81%,6.67%,5.00%
84918,Josh Coleman,Coastal Carolina,2016,So,0.00%,0.00%,0.00%,45.45%,50.00%,100.00%,36.84%,25.00%,0.00%
28280,Michel Enanga,Coastal Carolina,2016,Sr,3.57%,0.00%,0.00%,61.54%,50.00%,25.00%,17.86%,0.00%,0.00%
85125,"Kevin Holmes, Jr.",Coastal Carolina,2016,So,0.00%,0.00%,0.00%,0.00%,0.00%,45.45%,25.00%,0.00%,0.00%
106718,Art Labinowicz,Coastal Carolina,2016,Fr,14.75%,5.88%,0.00%,40.00%,11.11%,26.23%,8.20%,2.94%,33.33%
112964,Josh Peterson,Coastal Carolina,2016,Fr,50.00%,NA,NA,100.00%,NA,NA,0.00%,NA,NA
58154,Colton Ray-St. Cyr,Coastal Carolina,2016,Sr,10.20%,2.82%,0.79%,38.64%,24.44%,25.61%,8.16%,2.82%,0.00%
107626,Jaylan Robertson,Coastal Carolina,2016,Jr,10.71%,0.00%,0.00%,35.29%,35.71%,50.00%,0.00%,4.17%,0.00%
56688,Jaylen Shaw,Coastal Carolina,2016,Jr,9.62%,5.32%,0.67%,37.50%,29.63%,31.11%,0.00%,0.00%,NA
44309,Shivaughn Wiggins,Coastal Carolina,2016,Sr,12.28%,5.41%,1.69%,21.43%,39.13%,27.91%,0.00%,0.00%,NA
107071,Joseph Williams-Powell,Coastal Carolina,2016,Jr,18.60%,14.55%,0.00%,55.56%,31.25%,35.71%,16.28%,1.82%,0.00%
58153,Elijah Wilson,Coastal Carolina,2016,Sr,12.75%,4.65%,0.66%,39.66%,14.29%,34.15%,8.82%,1.16%,0.00%
80591,Evan Bailey,Charleston,2016,Jr,0.00%,0.00%,0.00%,0.00%,57.14%,28.95%,0.00%,12.50%,0.00%
89301,Jarrell Brantley,Charleston,2016,So,12.27%,8.13%,0.00%,46.03%,17.86%,16.98%,12.27%,2.44%,0.00%
58196,Joe Chealey,Charleston,2016,Jr,16.36%,3.10%,0.60%,37.29%,25.71%,22.77%,1.82%,0.78%,0.00%
112880,Erik Goldbach,Charleston,2016,Sr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
107069,Chevez Goodwin,Charleston,2016,Fr,17.02%,16.67%,0.00%,38.10%,40.00%,100.00%,25.53%,22.22%,0.00%
80595,Nick Harris,Charleston,2016,So,11.39%,11.11%,NA,50.00%,40.00%,NA,21.52%,4.44%,5.26%
58994,Payton Hulsey,Charleston,2016,RS-Sr,18.18%,28.57%,0.00%,16.67%,33.33%,0.00%,27.27%,0.00%,0.00%
80596,Cameron Johnson (4),Charleston,2016,Jr,9.26%,2.82%,0.00%,44.00%,18.75%,21.05%,5.56%,0.00%,33.33%
109349,Jaylen McManus,Charleston,2016,Fr,16.67%,20.00%,0.00%,33.33%,20.00%,20.69%,16.67%,0.00%,0.00%
58198,Terrance O'Donohue,Charleston,2016,Sr,33.33%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,25.00%,0.00%
84039,Marquise Pointer,Charleston,2016,So,7.69%,2.04%,0.00%,28.57%,22.86%,34.78%,5.13%,6.12%,0.00%
85385,Grant Riller,Charleston,2016,Fr,6.20%,10.71%,0.00%,48.78%,29.41%,21.05%,3.88%,1.19%,0.00%
53124,Francisco Amiel,Colgate,2016,So,5.71%,4.00%,0.00%,37.50%,21.05%,29.41%,0.00%,0.00%,NA
58681,Andrew Bargmann,Colgate,2016,Sr,0.00%,0.00%,0.00%,50.00%,66.67%,8.33%,0.00%,0.00%,NA
84970,Dana Batt,Colgate,2016,So,12.00%,16.67%,NA,28.57%,25.00%,NA,8.00%,0.00%,0.00%
99027,Ryan Diew,Colgate,2016,Sr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
97647,David Favorite,Colgate,2016,So,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
58686,Nathan Harries,Colgate,2016,Sr,8.70%,4.55%,0.00%,30.00%,6.25%,36.84%,0.00%,0.00%,NA
85257,David Krmpotich,Colgate,2016,So,0.00%,0.00%,0.00%,NA,0.00%,0.00%,33.33%,0.00%,50.00%
84787,Sam Lindgren,Colgate,2016,So,66.67%,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,NA
81158,Sean O'Brien (2),Colgate,2016,Jr,14.47%,9.80%,0.60%,40.74%,40.63%,27.27%,0.00%,1.96%,0.00%
93376,Will Rayman,Colgate,2016,Fr,11.61%,4.23%,0.61%,39.13%,18.75%,23.23%,9.82%,1.41%,7.69%
89310,Malcolm Regisford,Colgate,2016,So,12.10%,13.04%,0.00%,25.49%,12.77%,100.00%,17.74%,7.25%,0.00%
58213,Tom Rivard,Colgate,2016,Jr,11.65%,7.41%,1.72%,29.55%,17.65%,28.21%,5.83%,3.70%,0.00%
81159,Jordan Robertson (2),Colgate,2016,Jr,13.04%,6.25%,0.00%,33.33%,21.74%,15.38%,4.35%,0.00%,0.00%
57158,Jordan Swopshire,Colgate,2016,Jr,2.94%,0.00%,2.84%,47.06%,25.00%,25.45%,14.71%,2.13%,0.00%
109541,Milan Williams,Colgate,2016,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
109465,Che Bob,Colorado State,2016,Jr,9.80%,15.38%,0.00%,60.00%,35.29%,45.45%,17.65%,7.69%,9.09%
84961,Anthony Bonner,Colorado State,2016,Fr,8.00%,7.69%,0.00%,57.14%,0.00%,21.62%,0.00%,0.00%,NA
106883,Devocio Butler,Colorado State,2016,Jr,22.86%,10.00%,0.00%,27.78%,50.00%,21.74%,5.71%,0.00%,0.00%
52202,Nico Carvacho,Colorado State,2016,Fr,8.89%,0.00%,0.00%,36.36%,34.62%,50.00%,18.89%,2.50%,0.00%
80958,Gian Clavell,Colorado State,2016,Sr,15.48%,1.23%,0.50%,33.33%,29.17%,32.26%,10.71%,3.07%,0.00%
89143,Kimani Jackson,Colorado State,2016,Jr,27.27%,7.41%,0.00%,25.00%,44.44%,40.00%,40.91%,3.70%,0.00%
109466,Braiden Koelliker,Colorado State,2016,So,23.53%,4.00%,0.00%,46.15%,18.75%,26.47%,17.65%,4.00%,0.00%
83977,Prentiss Nixon,Colorado State,2016,So,11.69%,4.08%,0.00%,43.59%,36.36%,29.17%,2.60%,0.68%,0.00%
84965,Emmanuel Omogbo,Colorado State,2016,Sr,6.13%,0.97%,0.00%,38.33%,28.79%,25.86%,19.63%,0.97%,3.03%
80960,J.D. Paige,Colorado State,2016,So,17.74%,5.00%,0.00%,38.24%,36.54%,40.48%,1.61%,0.00%,0.00%
116533,Juan Sabino,Colorado State,2016,Fr,NA,NA,0.00%,NA,NA,33.33%,NA,NA,NA
54201,Thomas Akyazili,Colorado,2016,So,6.45%,23.08%,0.00%,78.57%,16.67%,30.00%,6.45%,0.00%,0.00%
85995,Deleon Brown,Colorado,2016,Fr,16.67%,0.00%,1.96%,57.14%,16.67%,40.00%,8.33%,0.00%,0.00%
26754,Dominique Collier,Colorado,2016,Jr,11.43%,0.00%,1.28%,26.32%,33.33%,38.46%,2.86%,0.00%,0.00%
44080,Josh Fortune,Colorado,2016,Sr,13.64%,15.63%,0.00%,39.13%,19.05%,21.13%,6.82%,0.00%,25.00%
42502,Wesley Gordon,Colorado,2016,Sr,11.76%,6.35%,0.00%,28.13%,35.90%,50.00%,24.71%,4.76%,4.17%
24280,Xavier Johnson,Colorado,2016,Sr,6.76%,7.06%,0.00%,51.79%,40.38%,25.40%,12.16%,1.18%,5.00%
56831,George King,Colorado,2016,Jr,14.29%,16.92%,1.60%,41.67%,45.95%,25.64%,16.07%,7.69%,4.35%
84782,Mitchell Lombard,Colorado,2016,So,100.00%,NA,NA,100.00%,NA,NA,0.00%,NA,NA
80987,Tory Miller-Stewart,Colorado,2016,Jr,11.25%,0.00%,0.00%,34.48%,25.00%,0.00%,16.25%,1.89%,0.00%
85706,Bryce Peters,Colorado,2016,Fr,15.38%,4.17%,0.00%,30.00%,31.25%,38.46%,5.13%,4.17%,0.00%
80988,Josh Repine,Colorado,2016,Jr,66.67%,NA,0.00%,66.67%,NA,0.00%,0.00%,NA,NA
54879,Lucas Siewert,Colorado,2016,Fr,23.81%,0.00%,0.00%,26.67%,38.10%,37.93%,38.10%,0.00%,0.00%
61344,Derrick White,Colorado,2016,Sr,9.22%,6.72%,0.69%,40.00%,37.31%,35.63%,8.51%,1.68%,0.00%
84646,Quinton Adlesh,Columbia,2016,So,7.14%,0.00%,1.14%,26.67%,18.18%,23.08%,0.00%,0.00%,0.00%
85462,Peter Barba,Columbia,2016,So,0.00%,0.00%,0.00%,NA,0.00%,20.00%,0.00%,0.00%,NA
57319,Jeff Coby,Columbia,2016,Sr,12.50%,4.00%,0.00%,50.00%,20.00%,0.00%,22.22%,6.00%,0.00%
97662,C.J. Davis (2),Columbia,2016,So,33.33%,12.50%,7.69%,37.50%,28.57%,29.41%,0.00%,0.00%,NA
81586,Nate Hickman,Columbia,2016,Jr,13.33%,5.36%,0.00%,38.64%,23.08%,16.90%,1.11%,0.00%,0.00%
88072,Rodney Hunter,Columbia,2016,So,12.12%,0.00%,0.00%,38.46%,23.08%,25.00%,9.09%,0.00%,0.00%
57320,Kendall Jackson,Columbia,2016,Sr,0.00%,0.00%,0.00%,100.00%,0.00%,66.67%,0.00%,0.00%,NA
109381,Jake Killingsworth,Columbia,2016,Fr,17.24%,10.00%,0.00%,53.85%,15.38%,30.30%,3.45%,5.00%,0.00%
57321,Chris McComber,Columbia,2016,Sr,13.33%,NA,5.00%,0.00%,NA,38.46%,0.00%,NA,NA
53029,Lukas Meisner,Columbia,2016,So,16.67%,11.11%,0.00%,44.44%,16.67%,27.59%,16.67%,0.00%,20.00%
109380,Andrew Panayiotou,Columbia,2016,Fr,0.00%,0.00%,0.00%,50.00%,NA,33.33%,0.00%,0.00%,NA
57322,Luke Petrasek,Columbia,2016,Sr,4.85%,6.98%,0.86%,42.86%,22.45%,26.03%,11.65%,1.16%,0.00%
84793,John Sica,Columbia,2016,So,0.00%,NA,0.00%,66.67%,NA,100.00%,0.00%,NA,NA
85904,Mike Smith (3),Columbia,2016,Fr,11.34%,3.20%,1.96%,44.68%,29.76%,25.40%,2.06%,1.60%,0.00%
93379,Patrick Tape,Columbia,2016,Fr,3.33%,6.67%,NA,45.45%,40.00%,NA,6.67%,13.33%,0.00%
57323,Conor Voss,Columbia,2016,Sr,6.67%,0.00%,NA,8.33%,0.00%,NA,6.67%,0.00%,0.00%
89329,Chas Brown,Coppin State,2016,Jr,3.51%,5.41%,0.00%,27.50%,16.00%,0.00%,16.67%,5.41%,38.10%
97708,Lucian Brownlee,Coppin State,2016,So,7.69%,6.67%,0.00%,25.00%,18.18%,39.53%,7.69%,0.00%,0.00%
106678,DeJuan Clayton,Coppin State,2016,Fr,14.95%,4.26%,0.00%,39.22%,29.03%,25.56%,2.80%,2.13%,0.00%
109785,Juwan Davenport,Coppin State,2016,Fr,6.67%,0.00%,0.00%,33.33%,20.00%,25.00%,6.67%,0.00%,0.00%
109786,Joey Gripper,Coppin State,2016,Sr,9.26%,0.00%,0.00%,23.33%,23.08%,22.22%,5.56%,0.00%,0.00%
97706,"Terry Harris, Jr.",Coppin State,2016,Sr,9.52%,5.94%,0.00%,30.43%,25.71%,24.49%,9.52%,4.95%,0.00%
85480,Izais Hicks,Coppin State,2016,Sr,14.29%,6.25%,NA,29.41%,33.33%,NA,10.71%,6.25%,0.00%
97704,Rasol Hinson,Coppin State,2016,Fr,8.33%,14.29%,0.00%,37.50%,20.00%,66.67%,0.00%,0.00%,NA
97709,Mufaro Murinda,Coppin State,2016,Sr,NA,0.00%,0.00%,NA,100.00%,33.33%,NA,50.00%,0.00%
88077,Keith Shivers,Coppin State,2016,Sr,15.79%,6.85%,0.00%,35.56%,26.00%,38.36%,8.42%,1.37%,0.00%
81736,Blake Simpson,Coppin State,2016,Jr,19.23%,5.00%,0.00%,46.67%,31.25%,0.00%,50.00%,5.00%,0.00%
107033,Tre' Thomas,Coppin State,2016,Jr,22.22%,2.67%,1.10%,52.00%,13.33%,30.77%,5.56%,0.00%,0.00%
81824,Josh Treadwell,Coppin State,2016,Sr,15.94%,9.86%,0.00%,48.65%,32.08%,28.40%,4.35%,2.82%,0.00%
80714,Wil Bathurst,Cornell,2016,Jr,3.33%,6.67%,0.00%,31.82%,29.63%,23.08%,8.33%,0.00%,0.00%
97660,Joseph Bayless,Cornell,2016,So,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
80715,Kyle Brown,Cornell,2016,Jr,NA,NA,0.00%,NA,NA,20.00%,NA,NA,NA
85499,Joel Davis,Cornell,2016,So,0.00%,NA,0.00%,25.00%,NA,0.00%,16.67%,NA,0.00%
57324,JoJo Fallas,Cornell,2016,Sr,9.09%,12.50%,0.00%,28.57%,28.57%,24.53%,0.00%,0.00%,NA
57325,Desmond Fleming,Cornell,2016,Sr,0.00%,0.00%,0.00%,NA,NA,0.00%,0.00%,0.00%,NA
84454,Stone Gettings,Cornell,2016,So,10.75%,8.33%,0.00%,23.08%,18.60%,22.86%,9.68%,0.00%,0.00%
97661,Jack Gordon,Cornell,2016,So,33.33%,0.00%,0.00%,25.00%,0.00%,29.41%,33.33%,0.00%,0.00%
57326,Robert Hatter,Cornell,2016,Sr,7.81%,16.67%,0.00%,18.18%,26.92%,28.42%,0.78%,0.00%,0.00%
84796,Matt Morgan (2),Cornell,2016,So,11.46%,16.22%,1.75%,32.26%,21.74%,23.78%,2.08%,0.00%,0.00%
57327,David Onuorah,Cornell,2016,RS-Sr,33.33%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
57328,Darryl Smith,Cornell,2016,Sr,8.70%,0.00%,4.55%,75.00%,0.00%,15.38%,4.35%,12.50%,0.00%
107144,Josh Warren (2),Cornell,2016,Fr,16.16%,16.67%,0.00%,24.44%,12.50%,0.00%,13.13%,10.00%,0.00%
84825,Troy Whiteside,Cornell,2016,So,15.00%,0.00%,0.00%,33.33%,15.38%,16.67%,10.00%,0.00%,0.00%
85554,Donovan Wright,Cornell,2016,So,12.00%,16.67%,0.00%,52.94%,33.33%,27.27%,12.00%,0.00%,33.33%
57015,Tyler Clement,Creighton,2016,Jr,6.67%,100.00%,5.26%,0.00%,100.00%,41.67%,0.00%,0.00%,NA
59224,Marcus Foster,Creighton,2016,Jr,8.82%,5.41%,0.93%,32.79%,28.24%,28.37%,3.53%,0.00%,0.00%
57013,Zach Hanson,Creighton,2016,Sr,15.09%,0.00%,NA,13.33%,16.67%,NA,11.32%,0.00%,0.00%
81577,Ronnie Harrell,Creighton,2016,So,3.85%,11.11%,0.00%,22.22%,83.33%,33.33%,23.08%,22.22%,0.00%
57012,Toby Hegner,Creighton,2016,Jr,7.41%,4.00%,1.39%,30.00%,31.25%,17.50%,33.33%,0.00%,11.11%
30651,Cole Huff,Creighton,2016,Sr,5.41%,3.39%,0.75%,56.25%,16.22%,19.44%,13.51%,1.69%,0.00%
42158,Martin Krampelj,Creighton,2016,Fr,16.28%,12.50%,0.00%,33.33%,28.57%,33.33%,23.26%,12.50%,27.27%
106732,Davion Mintz,Creighton,2016,Fr,17.39%,3.33%,0.00%,18.18%,19.05%,25.00%,0.00%,0.00%,NA
85682,Kobe Paras,Creighton,2016,Fr,0.00%,0.00%,0.00%,50.00%,50.00%,37.50%,33.33%,0.00%,0.00%
83954,Justin Patton (2),Creighton,2016,Fr,3.85%,6.85%,0.00%,20.00%,12.24%,14.29%,12.02%,1.37%,7.69%
109294,Jordan Scurry,Creighton,2016,Fr,0.00%,0.00%,0.00%,NA,NA,0.00%,0.00%,0.00%,NA
84388,Khyri Thomas,Creighton,2016,So,7.95%,5.45%,1.71%,44.64%,21.21%,23.94%,3.97%,0.00%,0.00%
41309,Mo Watson,Creighton,2016,Sr,7.14%,3.28%,0.00%,32.56%,23.53%,23.53%,0.00%,0.00%,NA
42585,Isaiah Zierden,Creighton,2016,Sr,28.57%,0.00%,0.00%,0.00%,25.00%,34.48%,0.00%,0.00%,NA
57647,Jaylin Airington,Cal State Bakersfield,2016,Sr,12.70%,8.45%,0.83%,48.21%,33.68%,32.89%,6.35%,1.41%,0.00%
107598,Moataz Aly,Cal State Bakersfield,2016,Jr,2.50%,12.50%,NA,33.33%,20.00%,NA,25.00%,12.50%,18.18%
81878,Bray Barnes,Cal State Bakersfield,2016,So,0.00%,0.00%,0.00%,NA,0.00%,16.67%,0.00%,0.00%,NA
84960,Dedrick Basile,Cal State Bakersfield,2016,Sr,9.82%,8.33%,0.60%,50.00%,39.39%,28.16%,3.57%,1.04%,0.00%
109575,Shon Briggs,Cal State Bakersfield,2016,Jr,7.95%,4.00%,0.00%,46.43%,23.08%,60.00%,7.95%,1.00%,0.00%
52052,Damiyne Durham,Cal State Bakersfield,2016,So,4.55%,2.82%,0.70%,39.13%,37.50%,38.10%,7.58%,0.00%,0.00%
106684,Taze Moore,Cal State Bakersfield,2016,Fr,0.00%,0.00%,0.00%,28.57%,33.33%,16.67%,10.00%,9.09%,33.33%
58506,Fallou Ndoye,Cal State Bakersfield,2016,Jr,6.45%,5.00%,0.00%,28.57%,36.00%,100.00%,12.90%,2.50%,20.00%
85084,Justin Pride,Cal State Bakersfield,2016,Sr,9.80%,4.00%,0.00%,50.00%,50.00%,33.33%,5.88%,4.00%,0.00%
45847,Matt Smith (2),Cal State Bakersfield,2016,Sr,9.88%,7.59%,NA,38.46%,39.29%,NA,11.63%,5.06%,4.17%
80917,James Suber,Cal State Bakersfield,2016,Jr,10.53%,12.50%,NA,60.00%,33.33%,NA,31.58%,50.00%,0.00%
57646,Brent Wrapp,Cal State Bakersfield,2016,Jr,14.29%,11.76%,2.33%,42.11%,43.48%,34.48%,4.76%,2.94%,0.00%
112878,Antonio Bruno,Cal State Northridge,2016,Fr,0.00%,NA,NA,50.00%,NA,NA,0.00%,NA,NA
80536,Tavrion Dawson,Cal State Northridge,2016,Jr,8.40%,1.82%,0.00%,32.50%,25.42%,24.39%,10.92%,3.64%,0.00%
39757,Dylan Johns,Cal State Northridge,2016,Jr,4.00%,4.00%,NA,50.00%,27.27%,NA,20.00%,8.00%,0.00%
56852,Darin Johnson,Cal State Northridge,2016,Jr,8.77%,7.46%,2.30%,39.22%,26.32%,25.45%,6.14%,0.00%,0.00%
112879,Mahamadou Kaba-Camara,Cal State Northridge,2016,Fr,6.67%,0.00%,NA,16.67%,0.00%,NA,26.67%,25.00%,0.00%
80307,Rakim Lubin,Cal State Northridge,2016,So,11.11%,9.76%,0.00%,10.53%,22.22%,0.00%,12.12%,19.51%,0.00%
97655,Mehran Nazarian,Cal State Northridge,2016,So,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
97656,Blair Orr,Cal State Northridge,2016,So,NA,50.00%,NA,NA,50.00%,NA,NA,0.00%,NA
58195,Aaron Parks,Cal State Northridge,2016,Sr,6.54%,5.71%,0.00%,40.00%,22.68%,9.52%,3.74%,2.14%,0.00%
