GMID,Name,School,Year,Grade,BLK,B2PJ,BS2P,B3P,R2PJ,RS2P,R3P,S2PJ,S2PS,S3PS,PickSix
41479,Denzell Taylor,Old Dominion,2016,Sr,5,2,3,0,2,3,0,0,0,0,0
85615,Stephen Vassor,Old Dominion,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
109307,Lane Below,Ole Miss,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
84881,Rasheed Brooks,Ole Miss,2016,Sr,2,0,2,0,0,1,0,0,1,0,0
56786,Deandre Burnett,Ole Miss,2016,So,4,2,0,2,2,0,0,0,1,1,2
84136,Terence Davis,Ole Miss,2016,So,11,0,9,2,0,6,2,0,2,0,9
84005,Donte Fitzpatrick,Ole Miss,2016,So,0,0,0,0,0,0,0,0,0,0,0
106965,Justas Furmanavicius,Ole Miss,2016,Jr,20,11,8,1,6,5,0,1,2,0,1
81040,Marcanvis Hymon,Ole Miss,2016,Jr,19,7,11,0,4,6,0,2,5,0,0
86002,Nate Morris,Ole Miss,2016,Fr,1,1,0,0,1,0,0,0,0,0,0
57228,Cullen Neal,Ole Miss,2016,Jr,1,0,1,0,0,1,0,0,2,0,0
27699,Sebastian Saiz,Ole Miss,2016,Sr,24,10,13,1,10,8,0,1,1,0,2
65382,Karlis Silins,Ole Miss,2016,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
88725,Breein Tyree,Ole Miss,2016,Fr,0,0,0,0,0,0,0,0,1,0,6
82962,Alex Allbery,Omaha,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
33931,Kyler Erickson,Omaha,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
85077,J.T. Gibson,Omaha,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
81161,Mitchell Hahn,Omaha,2016,So,4,1,3,0,0,1,0,1,0,0,0
97572,Tra-Deon Hollins,Omaha,2016,Sr,1,0,1,0,0,0,0,0,0,0,2
97571,Zach Jackson,Omaha,2016,So,1,0,1,0,0,1,0,0,1,0,0
57289,Daniel Meyer,Omaha,2016,Jr,1,1,0,0,0,0,0,0,0,0,0
82914,Daniel Norl,Omaha,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
84449,Zach Pirog,Omaha,2016,So,4,2,2,0,2,0,0,1,1,0,0
106651,K.J. Robinson,Omaha,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
81503,Tre'Shawn Thurman,Omaha,2016,Jr,4,3,1,0,2,1,0,0,1,0,0
43174,Marcus Tyus,Omaha,2016,Sr,0,0,0,0,0,0,0,0,0,0,2
42626,Aaron Anderson (3),Oral Roberts,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
43178,Jalen Bradley,Oral Roberts,2016,Sr,0,0,0,0,0,0,0,0,2,0,3
96135,Isaac Gilliam,Oral Roberts,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
37897,Darian Harris,Oral Roberts,2016,Jr,2,1,1,0,0,1,0,1,1,0,0
109603,Jontray Harris,Oral Roberts,2016,So,0,0,0,0,0,0,0,0,0,0,0
84570,Kris Martin,Oral Roberts,2016,So,3,0,3,0,0,1,0,0,0,0,0
106726,Dezmond McDaniel,Oral Roberts,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
87444,Chris Miller,Oral Roberts,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
85337,Emmanuel Nzekwesi,Oral Roberts,2016,Fr,5,2,2,1,0,2,1,0,3,0,0
81511,Albert Owens,Oral Roberts,2016,Jr,5,1,4,0,0,3,0,0,1,0,0
81512,Aaron Young (2),Oral Roberts,2016,Sr,1,0,1,0,0,0,0,0,0,0,0
85750,Matt Dahlen,Oregon State,2016,Jr,3,1,2,0,1,2,0,0,2,0,0
81569,Keondre Dew,Oregon State,2016,Jr,0,0,0,0,0,0,0,1,0,0,0
83989,Drew Eubanks,Oregon State,2016,So,33,7,26,0,3,18,0,2,2,0,1
85676,Ben Kone',Oregon State,2016,Fr,0,0,0,0,0,0,0,0,5,0,0
92852,Kendal Manuel,Oregon State,2016,Fr,1,0,1,0,0,0,0,0,3,0,2
85624,JaQuori McLaughlin,Oregon State,2016,Fr,5,1,3,1,1,2,1,1,1,0,2
63905,Daine Muller,Oregon State,2016,So,0,0,0,0,0,0,0,0,0,0,0
56834,Cheikh N'diaye,Oregon State,2016,RS-Sr,3,3,0,0,1,0,0,0,0,1,0
58342,Gligorije Rakocevic,Oregon State,2016,So,6,2,4,0,1,3,0,0,3,0,0
85747,Tanner Sanders,Oregon State,2016,So,1,0,1,0,0,0,0,0,1,0,0
107604,Ronnie Stacy,Oregon State,2016,Jr,1,0,1,0,0,0,0,0,0,0,0
73152,Stevie Thompson,Oregon State,2016,So,2,0,2,0,0,1,0,0,1,0,3
73144,Tres Tinkle,Oregon State,2016,RS-So,0,0,0,0,0,0,0,0,0,0,1
42069,Jordan Bell,Oregon,2016,Jr,56,14,39,3,10,23,1,0,2,0,6
80990,Casey Benson,Oregon,2016,Jr,0,0,0,0,0,0,0,0,5,0,1
50491,Kavell Bigby-Williams,Oregon,2016,Jr,13,2,11,0,0,5,0,0,1,0,0
90843,Chris Boucher,Oregon,2016,Sr,47,3,44,0,2,27,0,0,4,0,0
53413,Dillon Brooks,Oregon,2016,Jr,12,4,7,1,4,5,0,1,2,0,1
41957,Tyler Dorsey,Oregon,2016,So,1,0,1,0,0,1,0,0,0,0,5
30752,Dylan Ennis,Oregon,2016,Sr,8,3,4,1,1,0,1,0,0,0,4
117403,Evan Gross,Oregon,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
85746,Charlie Noebel,Oregon,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
59506,Payton Pritchard,Oregon,2016,Fr,0,0,0,0,0,0,0,0,3,0,1
85621,Keith Smith (2),Oregon,2016,Fr,1,1,0,0,0,0,0,0,0,0,0
53051,Roman Sorkin,Oregon,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
57599,Ray Bowles,Pacific,2016,Jr,2,1,1,0,0,0,0,3,1,0,0
38888,Sami Eleraky,Pacific,2016,Sr,2,2,0,0,0,0,0,0,1,0,0
97601,Maleke Haynes,Pacific,2016,Jr,0,0,0,0,0,0,0,0,0,0,1
81271,Jacob Lampkin,Pacific,2016,Jr,1,1,0,0,1,0,0,0,0,0,0
107624,Keshon Montague,Pacific,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
113727,Dominic Rector,Pacific,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
84561,K.J. Smith (2),Pacific,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
27771,David Taylor,Pacific,2016,Sr,0,0,0,0,0,0,0,0,1,0,0
27897,Ilias Theodorou,Pacific,2016,Jr,1,1,0,0,1,0,0,0,0,0,0
97602,Max Tinsley,Pacific,2016,So,0,0,0,0,0,0,0,0,0,0,0
84539,Anthony Townes,Pacific,2016,So,4,3,1,0,2,0,0,1,4,0,0
81277,D.J. Ursery,Pacific,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
89523,Tonko Vuko,Pacific,2016,Sr,1,0,1,0,0,1,0,0,2,0,1
57598,T.J. Wallace,Pacific,2016,Sr,2,1,1,0,1,0,0,0,0,0,2
80548,Jack Williams,Pacific,2016,So,1,0,1,0,0,0,0,0,1,0,1
56676,Payton Banks,Penn State,2016,Jr,3,2,1,0,2,0,0,0,2,0,0
89340,Nazeer Bostick,Penn State,2016,Fr,3,0,3,0,0,1,0,0,0,0,0
88727,Tony Carr,Penn State,2016,Fr,7,4,3,0,3,1,0,0,1,0,0
79900,Shep Garner,Penn State,2016,Jr,3,2,1,0,2,0,0,0,0,0,3
109375,Grant Hazle,Penn State,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
56675,Julian Moore,Penn State,2016,Jr,11,2,9,0,1,5,0,1,3,0,0
83908,Josh Reaves,Penn State,2016,So,17,9,5,3,7,1,1,0,1,0,5
42282,Terrence Samuel,Penn State,2016,Jr,1,0,1,0,0,1,0,0,0,0,0
85596,Lamar Stevens,Penn State,2016,Fr,11,2,7,2,2,3,2,0,2,0,1
79903,Isaiah Washington,Penn State,2016,So,0,0,0,0,0,0,0,0,0,0,0
83910,Mike Watkins,Penn State,2016,Fr,47,14,30,2,8,17,2,1,5,0,0
41662,Deividas Zemgulis,Penn State,2016,So,0,0,0,0,0,0,0,0,0,0,0
103695,Alex Zhao,Penn State,2016,So,0,0,0,0,0,0,0,0,0,0,0
95919,Ryan Betley,Pennsylvania ,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
86008,A.J. Brodeur,Pennsylvania ,2016,Fr,12,2,9,1,2,5,1,1,2,0,0
84516,Jackson Donahue,Pennsylvania ,2016,So,0,0,0,0,0,0,0,0,0,0,0
81588,Dan Dwyer,Pennsylvania ,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
81589,Darnell Foreman,Pennsylvania ,2016,Jr,1,0,1,0,0,1,0,2,0,0,0
89517,Devon Goodman,Pennsylvania ,2016,Fr,1,0,1,0,0,1,0,0,0,0,1
88078,Tyler Hamilton,Pennsylvania ,2016,So,0,0,0,0,0,0,0,1,0,0,0
57337,Matt Howard (2),Pennsylvania ,2016,Sr,1,0,1,0,0,1,0,0,0,0,1
107282,Ray Jerome,Pennsylvania ,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
81590,Sam Jones,Pennsylvania ,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
58644,Matt MacDonald,Pennsylvania ,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
84620,Collin McManus,Pennsylvania ,2016,So,0,0,0,0,0,0,0,0,0,0,0
54398,Jakub Mijakowski,Pennsylvania ,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
97658,Max Rothschild,Pennsylvania ,2016,So,1,0,1,0,0,1,0,0,1,0,0
84387,Jake Silpe,Pennsylvania ,2016,So,0,0,0,0,0,0,0,0,0,0,0
106924,Caleb Wood,Pennsylvania ,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
57597,Jonathan Allen,Pepperdine,2016,Sr,1,0,1,0,0,1,0,1,2,0,0
81262,Nate Gehring,Pepperdine,2016,So,4,0,4,0,0,2,0,0,0,0,0
107111,Knox Hellums,Pepperdine,2016,Fr,0,0,0,0,0,0,0,0,1,0,0
112966,Kevin Hempy,Pepperdine,2016,Sr,0,0,0,0,0,0,0,0,1,0,0
81267,Ryan Keenan (2),Pepperdine,2016,So,1,1,0,0,0,0,0,1,1,0,0
54486,Craig Lecesne,Pepperdine,2016,Fr,0,0,0,0,0,0,0,1,1,0,2
106691,Elijah Lee,Pepperdine,2016,Fr,1,1,0,0,1,0,0,1,0,0,2
57591,Jeremy Major,Pepperdine,2016,Sr,2,1,1,0,1,0,0,0,1,0,2
112967,Caleb Martin (2),Pepperdine,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
57592,"Lamond Murray, Jr.",Pepperdine,2016,Sr,2,0,2,0,0,2,0,0,0,0,3
28259,Chris Reyes,Pepperdine,2016,Sr,9,1,8,0,1,6,0,2,0,0,0
106903,Nolan Taylor,Pepperdine,2016,Fr,0,0,0,0,0,0,0,0,1,0,0
57593,Amadi Udenyi,Pepperdine,2016,RS-Sr,0,0,0,0,0,0,0,0,0,0,0
106895,Kaijae Yee-Stephens,Pepperdine,2016,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
24648,Jamel Artis,Pittsburgh,2016,Sr,7,2,5,0,2,4,0,0,0,0,2
42348,Sheldon Jeter,Pittsburgh,2016,Sr,22,4,16,2,4,7,0,1,4,0,0
80114,Cameron Johnson (3),Pittsburgh,2016,So,8,4,4,0,2,1,0,1,2,0,2
42391,Chris Jones (4),Pittsburgh,2016,Sr,3,0,3,0,0,1,0,0,4,0,1
85678,Justice Kithcart,Pittsburgh,2016,Fr,2,0,2,0,0,2,0,0,1,0,1
80115,Ryan Luther,Pittsburgh,2016,Jr,8,1,7,0,1,4,0,0,0,0,0
86048,Corey Manigault,Pittsburgh,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
97448,Jonathan Milligan,Pittsburgh,2016,Jr,1,0,1,0,0,1,0,0,2,0,0
85492,Rozelle Nix,Pittsburgh,2016,Jr,3,1,2,0,0,2,0,0,1,0,0
98590,Ryan Seelye,Pittsburgh,2016,So,0,0,0,0,0,0,0,0,0,0,0
72478,Zach Smith,Pittsburgh,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
61212,Damon Wilson,Pittsburgh,2016,So,1,0,1,0,0,0,0,0,1,0,0
42089,Mike Young,Pittsburgh,2016,Sr,12,3,9,0,1,5,0,0,3,0,0
90418,Bryce Canda,Portland State,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
81327,Traylin Farris,Portland State,2016,Jr,1,0,1,0,0,0,0,0,0,0,0
58076,Zach Gengler,Portland State,2016,Sr,1,1,0,0,0,0,0,0,0,0,0
90400,Tyrell Henderson,Portland State,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
112866,Brandon Hollins,Portland State,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
89325,Khari Holloway,Portland State,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
80431,Montie Leunen,Portland State,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
109321,Michael Mayhew,Portland State,2016,So,0,0,0,0,0,0,0,0,0,0,0
80545,Deontae North,Portland State,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
89124,DeSean Parsons,Portland State,2016,Sr,1,1,0,0,0,0,0,0,0,0,0
28215,Calaen Robinson,Portland State,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
107002,Brandon Rumel,Portland State,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
80430,Braxton Tucker,Portland State,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
57083,Ray Barreno,Portland,2016,Sr,3,0,3,0,0,0,0,0,1,0,0
109558,Andre Ferguson,Portland,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
97599,Xavier Hallinan,Portland,2016,So,0,0,0,0,0,0,0,0,0,0,0
81256,Philipp Hartwich,Portland,2016,Jr,11,4,6,1,3,4,0,1,0,0,0
89295,Rashad Jackson,Portland,2016,So,1,0,0,0,0,0,0,0,1,0,1
84498,Jazz Johnson,Portland,2016,So,1,0,1,0,0,0,0,1,0,0,2
97600,Chier Maker,Portland,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
89150,Jarrel Marshall,Portland,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
109559,Alec Monson,Portland,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
106653,Joseph Smoyer,Portland,2016,Fr,4,2,2,0,1,0,0,0,0,0,0
81257,Gabe Taylor,Portland,2016,Jr,7,4,3,0,3,0,0,0,0,0,0
81254,D'Marques Tyson,Portland,2016,Jr,0,0,0,0,0,0,0,1,2,0,0
41327,Alec Wintering,Portland,2016,Sr,0,0,0,0,0,0,0,0,0,0,2
85684,Malik Amos,Prairie View A&M,2016,RS-So,0,0,0,0,0,0,0,0,0,0,0
101241,Tevin Bellinger,Prairie View A&M,2016,Sr,0,0,0,0,0,0,0,0,1,0,0
101246,Ja'Donta Blakely,Prairie View A&M,2016,Sr,2,0,2,0,0,1,0,0,0,0,1
42637,Daquan Cook,Prairie View A&M,2016,Sr,0,0,0,0,0,0,0,0,1,0,1
101242,Lavonne Davis,Prairie View A&M,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
44109,Evans Ganapamo,Prairie View A&M,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
81759,Jordan Giddings,Prairie View A&M,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
81760,Jacoby Green,Prairie View A&M,2016,Sr,0,0,0,0,0,0,0,0,1,0,0
81761,Zachary Hamilton,Prairie View A&M,2016,Jr,4,0,4,0,0,3,0,0,2,0,2
111602,Shayrone Jett,Prairie View A&M,2016,Jr,0,0,0,0,0,0,0,1,1,0,0
85790,Avery Lomax,Prairie View A&M,2016,Sr,0,0,0,0,0,0,0,1,0,0,0
101245,Jordan Lumpkins,Prairie View A&M,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
111603,Shaquille Preston,Prairie View A&M,2016,Jr,1,0,1,0,0,0,0,1,1,0,0
107707,Troy Thompson,Prairie View A&M,2016,Jr,1,0,1,0,0,1,0,0,0,0,0
106748,J.D. Wallace,Prairie View A&M,2016,Jr,7,1,6,0,1,4,0,0,2,0,0
111604,L.J. Westbrook,Prairie View A&M,2016,Jr,0,0,0,0,0,0,0,0,0,0,2
89399,Admassu Williams,Prairie View A&M,2016,RS-Sr,0,0,0,0,0,0,0,0,1,0,0
85791,Nolan Wilson,Prairie View A&M,2016,Jr,2,0,2,0,0,0,0,0,0,0,0
111605,Yusef Yakubu,Prairie View A&M,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
58139,Will Adams (2),Presbyterian,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
80505,Ruben Arroyo-Felix,Presbyterian,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
80506,Davon Bell,Presbyterian,2016,So,0,0,0,0,0,0,0,0,0,0,0
112871,Brent Carraway,Presbyterian,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
24707,Reggie Dillard,Presbyterian,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
61239,Ed Drew,Presbyterian,2016,Sr,1,0,1,0,0,0,0,0,0,0,0
61240,Charlie Inclan,Presbyterian,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
107101,Myles McGregor,Presbyterian,2016,RS-Fr,0,0,0,0,0,0,0,0,0,0,0
107608,Jo'Vontae Millner,Presbyterian,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
76758,Darius Moore,Presbyterian,2016,So,0,0,0,0,0,0,0,0,0,0,0
80508,Stephen Osu,Presbyterian,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
107035,Armel TeTe,Presbyterian,2016,Fr,1,0,1,0,0,1,0,0,0,0,0
85115,Austin Venable,Presbyterian,2016,So,1,0,1,0,0,1,0,0,0,0,0
80509,Jaron Withers,Presbyterian,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
106884,J.C. Younger,Presbyterian,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
107170,Richmond Aririguzoh,Princeton,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
80704,Amir Bell (2),Princeton,2016,Jr,1,1,0,0,1,0,0,0,0,0,0
97657,Elias Berbari,Princeton,2016,So,0,0,0,0,0,0,0,0,0,0,0
85050,Noah Bramlage,Princeton,2016,So,0,0,0,0,0,0,0,0,0,0,0
44105,Hans Brase,Princeton,2016,RS-Sr,0,0,0,0,0,0,0,0,0,0,0
80705,Alec Brennan,Princeton,2016,Jr,1,0,1,0,0,1,0,1,0,0,0
85392,Devin Cannady,Princeton,2016,So,1,1,0,0,1,0,0,0,1,0,3
57339,Henry Caruso,Princeton,2016,RS-Sr,0,0,0,0,0,0,0,0,0,0,0
57340,Steven Cook,Princeton,2016,Sr,2,2,0,0,0,0,0,0,0,0,0
80706,Jackson Forbes,Princeton,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
85928,Will Gladson,Princeton,2016,Fr,2,0,2,0,0,1,0,0,0,0,0
80707,Mike LeBlanc,Princeton,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
114729,Alexander Lee,Princeton,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
57341,Pete Miller,Princeton,2016,Sr,0,0,0,0,0,0,0,1,0,0,0
72763,Jose Morales,Princeton,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
57343,Khyan Rayner,Princeton,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
107322,Vittorio Reynoso-Avila,Princeton,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
84555,Myles Stephens,Princeton,2016,So,6,1,5,0,0,3,0,0,2,0,0
57344,Spencer Weisz,Princeton,2016,Sr,4,1,2,1,1,0,1,0,0,0,0
80708,Aaron Young,Princeton,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
28232,Rodney Bullock,Providence,2016,Jr,19,2,13,4,2,8,2,0,3,0,1
80301,Kyron Cartwright,Providence,2016,Jr,1,1,0,0,1,0,0,1,3,0,2
88529,Ricky Council,Providence,2016,So,0,0,0,0,0,0,0,0,0,0,0
85800,Alpha Diallo,Providence,2016,Fr,4,2,2,0,1,1,0,0,2,0,3
83997,Drew Edwards,Providence,2016,RS-So,0,0,0,0,0,0,0,1,0,0,0
83965,Ryan Fazekas,Providence,2016,So,1,0,1,0,0,0,0,0,1,0,0
79849,Emmitt Holt,Providence,2016,Jr,19,2,15,1,2,9,1,0,3,0,0
80353,Isaiah Jackson,Providence,2016,So,4,1,3,0,1,2,0,0,0,0,1
41491,Jalen Lindsey,Providence,2016,Jr,4,1,3,0,1,2,0,1,1,0,1
80302,Tom Planek,Providence,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
89393,Maliek White,Providence,2016,Fr,1,0,1,0,0,0,0,1,0,0,2
57003,Casey Woodring,Providence,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
51976,Kalif Young,Providence,2016,Fr,11,2,9,0,1,9,0,0,4,0,0
42321,Spike Albrecht,Purdue,2016,Sr,1,0,0,1,0,0,0,0,0,0,0
83998,Ryan Cline,Purdue,2016,So,2,2,0,0,0,0,0,1,3,0,0
93803,Carsen Edwards,Purdue,2016,Fr,1,1,0,0,1,0,0,1,2,1,6
79905,Vince Edwards,Purdue,2016,Jr,14,5,8,0,4,5,0,2,2,0,1
97438,Grady Eifert,Purdue,2016,So,1,1,0,0,0,0,0,0,0,0,0
79907,Isaac Haas,Purdue,2016,Jr,14,7,7,0,2,4,0,0,2,0,0
109277,Tommy Luce,Purdue,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
79908,Dakota Mathias,Purdue,2016,Jr,1,1,0,0,0,0,0,1,0,0,2
56680,Jon McKeeman,Purdue,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
56678,Basil Smotherman,Purdue,2016,Jr,0,0,0,0,0,0,0,1,0,0,1
73167,Caleb Swanigan,Purdue,2016,So,21,8,12,1,6,11,0,1,3,1,0
79912,P.J. Thompson,Purdue,2016,Jr,0,0,0,0,0,0,0,1,4,0,0
84673,Abdulai Bundu,Quinnipiac,2016,So,1,0,1,0,0,0,0,0,1,0,0
59337,Alain Chigha,Quinnipiac,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
82898,Chaise Daniels,Quinnipiac,2016,Jr,6,2,4,0,0,3,0,0,2,0,1
90020,Mikey Dixon,Quinnipiac,2016,Fr,0,0,0,0,0,0,0,0,1,0,1
89987,Daniel Harris,Quinnipiac,2016,Sr,1,1,0,0,1,0,0,0,2,0,0
107711,Ja'Kwan Jones,Quinnipiac,2016,So,1,1,0,0,0,0,0,0,0,0,0
90024,Peter Kiss,Quinnipiac,2016,Fr,1,0,1,0,0,0,0,0,0,0,2
112500,Reggie Oliver,Quinnipiac,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
84898,Andrew Robinson,Quinnipiac,2016,So,1,0,1,0,0,1,0,0,0,0,0
90845,Donovan Smith,Quinnipiac,2016,Sr,3,0,3,0,0,2,0,0,0,0,0
82903,Greg Tarca,Quinnipiac,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
107669,Philip Winston,Quinnipiac,2016,Jr,1,0,1,0,0,1,0,0,2,0,0
112501,Cameron Young,Quinnipiac,2016,Jr,1,0,1,0,0,1,0,0,0,0,0
84812,Darius Bolstad,Radford,2016,So,2,1,1,0,1,1,0,0,1,0,0
107667,Christian Bradford,Radford,2016,Jr,0,0,0,0,0,0,0,0,1,0,0
80511,Sterling Christy,Radford,2016,So,1,0,1,0,0,0,0,0,0,0,0
84913,Devin Cooper,Radford,2016,RS-So,0,0,0,0,0,0,0,0,0,0,0
61241,Justin Cousin,Radford,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
95929,Donald Hicks,Radford,2016,Fr,0,0,0,0,0,0,0,1,0,0,0
107075,Devonnte Holland,Radford,2016,Fr,1,1,0,0,1,0,0,0,2,0,0
84908,Christian Lutete,Radford,2016,So,1,0,1,0,0,1,0,0,0,0,0
109339,Randy Phillips,Radford,2016,Jr,2,1,1,0,1,0,0,1,1,0,0
85333,Edward Polite,Radford,2016,So,0,0,0,0,0,0,0,1,1,0,0
104944,Brian Rodriguez,Radford,2016,Sr,0,0,0,0,0,0,0,0,0,0,0
84956,Caleb Tanner,Radford,2016,So,0,0,0,0,0,0,0,0,0,0,0
90403,Nikola Akele,Rhode Island,2016,So,3,2,1,0,1,0,0,1,1,0,0
89985,Andre Berry,Rhode Island,2016,Jr,2,1,1,0,1,0,0,0,0,0,0
113721,Eric Dadika,Rhode Island,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
89016,Jeff Dowtin,Rhode Island,2016,Fr,3,1,2,0,0,1,0,0,0,0,0
80367,Jarvis Garrett,Rhode Island,2016,Jr,2,1,1,0,0,0,0,1,1,0,1
24304,Kuran Iverson,Rhode Island,2016,Sr,28,11,16,1,5,10,0,0,3,0,0
107324,Cyril Langevine,Rhode Island,2016,Fr,10,2,8,0,1,7,0,1,0,0,0
89975,"Mike Layssard, Jr.",Rhode Island,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
113720,Will Leviton,Rhode Island,2016,So,0,0,0,0,0,0,0,0,0,0,0
49886,Hassan Martin,Rhode Island,2016,Sr,33,8,25,0,3,13,0,1,2,0,0
41443,E.C. Matthews,Rhode Island,2016,Jr,7,1,6,0,0,2,0,0,1,0,3
38331,Stanford Robinson,Rhode Island,2016,Jr,5,0,5,0,0,3,0,0,1,0,1
42283,Jared Terrell,Rhode Island,2016,Jr,2,1,0,1,0,0,1,0,0,0,4
85087,Christion Thompson,Rhode Island,2016,So,3,0,2,1,0,1,1,0,0,0,1
86026,Ako Adams,Rice,2016,Fr,1,0,1,0,0,0,0,1,0,0,0
97643,Harrison Brown,Rice,2016,So,0,0,0,0,0,0,0,0,0,0,0
84817,Connor Cashaw,Rice,2016,So,1,0,1,0,0,1,0,0,0,0,0
107303,Corey Douglas,Rice,2016,Fr,1,0,1,0,0,1,0,0,0,0,0
57070,Andrew Drone,Rice,2016,Sr,1,0,1,0,0,0,0,0,0,0,0
84593,Marcus Evans,Rice,2016,So,0,0,0,0,0,0,0,0,0,0,1
85697,Tim Harrison,Rice,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
57068,Marcus Jackson (2),Rice,2016,Jr,1,0,0,1,0,0,1,0,0,0,0
27789,Egor Koulechov,Rice,2016,Jr,1,0,1,0,0,0,0,0,1,0,0
84051,Marquez Letcher-Ellis,Rice,2016,So,7,6,1,0,5,1,0,0,0,0,0
84070,Chad Lott,Rice,2016,Fr,1,0,0,1,0,0,0,0,1,0,1
107302,B.J. Martin,Rice,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
80622,Bishop Mency,Rice,2016,Jr,0,0,0,0,0,0,0,0,0,0,0
86016,Austin Meyer,Rice,2016,Fr,2,1,1,0,0,0,0,0,2,0,0
109392,Addison Owen,Rice,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
109393,Grant Youngkin,Rice,2016,Fr,0,0,0,0,0,0,0,0,0,0,0
44728,Kwesi Abakah,Richmond,2016,Sr,4,0,4,0,0,2,0,0,1,0,0
85965,De'Monte Buckingham,Richmond,2016,Fr,8,2,6,0,1,3,0,1,2,0,3
44559,T.J. Cline,Richmond,2016,Sr,2,1,1,0,1,1,0,1,3,0,0
80370,Khwan Fore,Richmond,2016,So,7,4,2,1,4,1,1,0,1,0,3
80371,Paul Friendshuh,Richmond,2016,So,0,0,0,0,0,0,0,0,0,0,0
89405,Grant Golden,Richmond,2016,RS-Fr,2,1,1,0,0,1,0,0,0,0,0
