GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
88680,Jalen Jones (3),Howard,2016,So,10,0.00%,30.00%,60.00%,10.00%,20.00%,17,5.88%,41.18%,52.94%
98956,Cameron Lewis,Howard,2016,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,9,0.00%,0.00%,100.00%
58570,Ausar Madison,Howard,2016,Jr,11,27.27%,27.27%,45.45%,27.27%,9.09%,12,16.67%,41.67%,41.67%
58569,Solomon Mangham,Howard,2016,Sr,32,28.13%,37.50%,21.88%,40.63%,9.38%,41,7.32%,56.10%,36.59%
58568,J.T. Miller,Howard,2016,Jr,49,24.49%,30.61%,28.57%,40.82%,6.12%,73,15.07%,54.79%,30.14%
85694,Dalique Mingo,Howard,2016,Jr,15,13.33%,13.33%,53.33%,33.33%,6.67%,24,4.17%,54.17%,41.67%
111730,Michael Obindu,Howard,2016,So,1,0.00%,0.00%,100.00%,0.00%,0.00%,7,71.43%,28.57%,0.00%
31588,Prince Okoroh,Howard,2016,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
98957,Chuck Smith,Howard,2016,Sr,12,33.33%,16.67%,41.67%,41.67%,0.00%,8,12.50%,25.00%,62.50%
58567,Tyler Stone (2),Howard,2016,Sr,15,20.00%,46.67%,26.67%,26.67%,13.33%,20,15.00%,30.00%,55.00%
107286,C.J. Williams (2),Howard,2016,Fr,20,20.00%,25.00%,25.00%,50.00%,5.00%,57,8.77%,43.86%,47.37%
97686,Brandon Boyd,Idaho State,2016,Fr,37,37.84%,16.22%,13.51%,70.27%,8.11%,57,5.26%,50.88%,43.86%
97687,Gary Chivichyan,Idaho State,2016,RS-So,2,50.00%,0.00%,0.00%,50.00%,0.00%,3,0.00%,66.67%,33.33%
57608,Hayes Garrity,Idaho State,2016,Jr,9,33.33%,22.22%,11.11%,66.67%,0.00%,16,0.00%,62.50%,37.50%
111238,Robert Jones III,Idaho State,2016,Jr,35,22.86%,22.86%,17.14%,60.00%,14.29%,51,9.80%,54.90%,35.29%
90006,Stephen Lennox,Idaho State,2016,So,15,20.00%,13.33%,13.33%,73.33%,0.00%,25,20.00%,20.00%,60.00%
111239,Keshawn Liggins,Idaho State,2016,Jr,3,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
81539,Geno Luzcando,Idaho State,2016,Jr,29,17.24%,17.24%,13.79%,68.97%,3.45%,74,9.46%,37.84%,52.70%
54009,Balint Mocsan,Idaho State,2016,Fr,12,8.33%,41.67%,25.00%,33.33%,0.00%,18,16.67%,50.00%,33.33%
58100,Erik Nakken,Idaho State,2016,Jr,7,0.00%,0.00%,28.57%,71.43%,0.00%,17,17.65%,64.71%,17.65%
89990,Ethan Telfair,Idaho State,2016,Sr,134,31.34%,44.03%,7.46%,48.51%,13.43%,96,7.29%,54.17%,38.54%
81541,Novak Topalovic,Idaho State,2016,So,32,12.50%,12.50%,0.00%,84.38%,0.00%,54,12.96%,51.85%,35.19%
111242,Clark Wilkinson,Idaho State,2016,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
89402,Tre'von Allen,Idaho,2016,Fr,47,27.66%,31.91%,14.89%,53.19%,4.26%,49,6.12%,55.10%,38.78%
84330,Nick Blair,Idaho,2016,So,7,57.14%,28.57%,0.00%,71.43%,0.00%,6,16.67%,33.33%,50.00%
107084,Brayon Blake,Idaho,2016,Jr,23,21.74%,47.83%,4.35%,47.83%,4.35%,38,15.79%,36.84%,47.37%
84657,Tyler Brimhall,Idaho,2016,Fr,5,20.00%,0.00%,40.00%,60.00%,0.00%,7,14.29%,57.14%,28.57%
57632,Perrion Callandret,Idaho,2016,RS-Sr,7,57.14%,42.86%,0.00%,57.14%,0.00%,1,0.00%,0.00%,100.00%
42774,Ty Egbert,Idaho,2016,Sr,10,40.00%,30.00%,10.00%,50.00%,0.00%,21,19.05%,42.86%,38.10%
84716,Myles Franklin,Idaho,2016,Fr,24,41.67%,41.67%,4.17%,54.17%,0.00%,12,0.00%,41.67%,58.33%
28574,Patrick Ingram,Idaho,2016,Sr,30,33.33%,36.67%,10.00%,53.33%,3.33%,26,15.38%,42.31%,42.31%
80417,Arkadiy Mkrtychyan,Idaho,2016,Jr,30,23.33%,33.33%,6.67%,60.00%,0.00%,35,20.00%,28.57%,51.43%
81579,Victor Sanders,Idaho,2016,Jr,106,34.91%,47.17%,13.21%,39.62%,8.49%,103,4.85%,52.43%,42.72%
57634,Jordan Scott (2),Idaho,2016,Jr,43,18.60%,32.56%,18.60%,48.84%,4.65%,35,20.00%,34.29%,45.71%
57637,Chad Sherwood,Idaho,2016,Jr,44,13.64%,36.36%,15.91%,47.73%,4.55%,42,16.67%,42.86%,40.48%
80418,Nate Sherwood,Idaho,2016,So,44,18.18%,25.00%,15.91%,59.09%,0.00%,36,11.11%,27.78%,61.11%
80416,Jake Straughan,Idaho,2016,So,2,50.00%,50.00%,0.00%,50.00%,0.00%,2,50.00%,0.00%,50.00%
106864,Godwin Boahen,Illinois-Chicago,2016,Fr,102,24.51%,38.24%,13.73%,48.04%,9.80%,75,8.00%,49.33%,42.67%
84043,Dikembe Dixson,Illinois-Chicago,2016,RS-So,10,70.00%,70.00%,0.00%,30.00%,40.00%,36,5.56%,44.44%,50.00%
106927,Tarkus Ferguson,Illinois-Chicago,2016,Fr,177,33.90%,45.76%,9.60%,44.63%,16.38%,116,5.17%,59.48%,35.34%
107680,Kyle Guice,Illinois-Chicago,2016,Jr,32,18.75%,46.88%,25.00%,28.13%,21.88%,19,5.26%,36.84%,57.89%
85275,Mike Kolawole,Illinois-Chicago,2016,So,41,29.27%,31.71%,12.20%,56.10%,9.76%,53,11.32%,41.51%,47.17%
89515,Dominique Matthews,Illinois-Chicago,2016,Fr,41,29.27%,31.71%,7.32%,60.98%,19.51%,52,17.31%,40.38%,42.31%
80691,Tai Odiase,Illinois-Chicago,2016,Jr,12,8.33%,33.33%,16.67%,50.00%,0.00%,48,12.50%,43.75%,43.75%
51974,Marcus Ottey,Illinois-Chicago,2016,Fr,53,26.42%,22.64%,16.98%,58.49%,1.89%,72,11.11%,51.39%,37.50%
109402,Clint Robinson,Illinois-Chicago,2016,Jr,8,12.50%,50.00%,12.50%,37.50%,25.00%,35,17.14%,40.00%,42.86%
88436,K.J. Santos,Illinois-Chicago,2016,Fr,41,34.15%,51.22%,7.32%,41.46%,17.07%,64,18.75%,37.50%,43.75%
84554,Hassan Thomas,Illinois-Chicago,2016,So,1,100.00%,100.00%,0.00%,0.00%,0.00%,4,25.00%,0.00%,75.00%
57270,Lance Whitaker,Illinois-Chicago,2016,Jr,6,16.67%,33.33%,16.67%,50.00%,0.00%,1,0.00%,0.00%,100.00%
107631,D.J. Clayton,Illinois State,2016,Jr,50,32.00%,36.00%,10.00%,54.00%,12.00%,51,5.88%,52.94%,41.18%
85562,Keyshawn Evans,Illinois State,2016,So,70,22.86%,41.43%,20.00%,38.57%,20.00%,42,0.00%,47.62%,52.38%
109367,Phil Fayne,Illinois State,2016,So,16,6.25%,25.00%,25.00%,50.00%,6.25%,35,2.86%,48.57%,48.57%
57166,Deontae Hawkins,Illinois State,2016,RS-Sr,40,15.00%,32.50%,22.50%,45.00%,10.00%,50,18.00%,36.00%,46.00%
85208,Matt Hein,Illinois State,2016,Fr,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
57169,Paris Lee,Illinois State,2016,Sr,176,28.98%,32.95%,11.36%,55.68%,14.20%,86,1.16%,70.93%,27.91%
52287,MiKyle Mcintosh,Illinois State,2016,Jr,53,37.74%,35.85%,26.42%,37.74%,16.98%,74,12.16%,41.89%,45.95%
85471,David Ndiaye,Illinois State,2016,So,3,0.00%,33.33%,0.00%,66.67%,0.00%,17,17.65%,29.41%,52.94%
78438,Javaka Thompson,Illinois State,2016,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
107050,"Andre Washington, Jr.",Illinois State,2016,Fr,1,100.00%,100.00%,0.00%,0.00%,0.00%,7,14.29%,42.86%,42.86%
106902,Madison Williams,Illinois State,2016,Fr,18,33.33%,27.78%,16.67%,55.56%,11.11%,19,15.79%,42.11%,42.11%
57171,Tony Wills,Illinois State,2016,Sr,56,25.00%,26.79%,16.07%,57.14%,8.93%,31,9.68%,35.48%,54.84%
24225,Tracy Abrams,Illinois,2016,Sr,81,25.93%,22.22%,40.74%,37.04%,4.94%,44,11.36%,52.27%,36.36%
43143,Alex Austin,Illinois,2016,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
41492,Leron Black,Illinois,2016,So,13,23.08%,15.38%,15.38%,69.23%,7.69%,37,32.43%,45.95%,21.62%
54834,Jalen Coleman-Lands,Illinois,2016,So,34,29.41%,20.59%,41.18%,38.24%,2.94%,35,14.29%,45.71%,40.00%
61159,Michael Finke,Illinois,2016,So,21,28.57%,33.33%,14.29%,52.38%,0.00%,30,13.33%,46.67%,40.00%
56659,Malcolm Hill,Illinois,2016,Sr,102,19.61%,24.51%,30.39%,45.10%,4.90%,66,12.12%,39.39%,48.48%
112873,Clayton Jones,Illinois,2016,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
64145,Aaron Jordan,Illinois,2016,So,5,20.00%,40.00%,0.00%,60.00%,0.00%,4,25.00%,50.00%,25.00%
107351,Te'Jon Lucas,Illinois,2016,Fr,95,23.16%,30.53%,26.32%,43.16%,11.58%,51,5.88%,58.82%,35.29%
56660,Maverick Morgan,Illinois,2016,Sr,30,13.33%,16.67%,16.67%,66.67%,0.00%,59,20.34%,42.37%,37.29%
85113,Kipper Nichols,Illinois,2016,Fr,2,0.00%,0.00%,50.00%,50.00%,0.00%,15,20.00%,40.00%,40.00%
113988,Samson Oladimeji,Illinois,2016,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56661,Jaylon Tate,Illinois,2016,Sr,73,42.47%,27.40%,19.18%,53.42%,6.85%,32,9.38%,56.25%,34.38%
28208,Mike Thorne,Illinois,2016,Sr,8,12.50%,25.00%,25.00%,50.00%,12.50%,26,19.23%,30.77%,50.00%
59510,D.J. Williams,Illinois,2016,So,8,37.50%,0.00%,25.00%,75.00%,0.00%,8,25.00%,12.50%,62.50%
89129,Miles Banks,Incarnate Word,2016,Jr,10,10.00%,40.00%,30.00%,30.00%,10.00%,14,7.14%,42.86%,50.00%
58879,Sam Burmeister,Incarnate Word,2016,Jr,38,21.05%,31.58%,15.79%,52.63%,2.63%,50,12.00%,52.00%,36.00%
106882,Jalin Hart,Incarnate Word,2016,Jr,135,34.07%,26.67%,16.30%,56.30%,3.70%,77,7.79%,62.34%,29.87%
109629,Marek Hulva,Incarnate Word,2016,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58881,Phillip Johnson,Incarnate Word,2016,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,11,0.00%,36.36%,63.64%
81329,Shawn Johnson,Incarnate Word,2016,Jr,47,29.79%,29.79%,23.40%,46.81%,2.13%,53,5.66%,52.83%,41.51%
44165,Jerred Kite,Incarnate Word,2016,Sr,9,0.00%,22.22%,22.22%,55.56%,11.11%,5,0.00%,80.00%,20.00%
85137,Jorden Kite,Incarnate Word,2016,Fr,14,14.29%,28.57%,28.57%,42.86%,0.00%,17,0.00%,64.71%,35.29%
109628,Christian Peevy,Incarnate Word,2016,RS-Fr,1,0.00%,100.00%,0.00%,0.00%,100.00%,5,0.00%,60.00%,40.00%
89006,Tyler Singleton,Incarnate Word,2016,So,70,32.86%,28.57%,8.57%,62.86%,5.71%,64,4.69%,54.69%,40.63%
97810,Simi Socks,Incarnate Word,2016,So,32,15.63%,31.25%,6.25%,62.50%,9.38%,73,15.07%,36.99%,47.95%
112945,Myles Thornton,Incarnate Word,2016,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81282,Devin Wyatt,Incarnate Word,2016,Jr,4,25.00%,25.00%,0.00%,75.00%,0.00%,16,12.50%,56.25%,31.25%
85945,Jordan Barnes,Indiana State,2016,Fr,65,23.08%,35.38%,10.77%,53.85%,7.69%,34,5.88%,50.00%,44.12%
42598,T.J. Bell,Indiana State,2016,Sr,14,7.14%,71.43%,0.00%,28.57%,0.00%,30,3.33%,33.33%,63.33%
73369,Niels Bunschoten,Indiana State,2016,Sr,15,20.00%,13.33%,26.67%,53.33%,6.67%,23,0.00%,43.48%,56.52%
89168,Everett Clemons,Indiana State,2016,Sr,141,35.46%,21.99%,13.48%,64.54%,4.26%,64,7.81%,42.19%,50.00%
109368,Donovan Franklin,Indiana State,2016,So,17,47.06%,23.53%,23.53%,47.06%,5.88%,24,4.17%,33.33%,62.50%
85555,Bronson Kessinger,Indiana State,2016,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,8,0.00%,50.00%,50.00%
97477,Trey Knight III,Indiana State,2016,Fr,10,20.00%,30.00%,10.00%,60.00%,0.00%,5,0.00%,60.00%,40.00%
80841,Brandon Murphy,Indiana State,2016,Jr,5,20.00%,60.00%,0.00%,40.00%,0.00%,27,25.93%,40.74%,33.33%
106865,Demonte Ojinnaka,Indiana State,2016,Jr,1,100.00%,100.00%,0.00%,0.00%,0.00%,3,33.33%,0.00%,66.67%
80842,Laquarious Paige,Indiana State,2016,So,46,15.22%,45.65%,15.22%,39.13%,4.35%,58,1.72%,50.00%,48.28%
85243,Emondre Rickman,Indiana State,2016,So,6,16.67%,66.67%,0.00%,33.33%,0.00%,18,5.56%,33.33%,61.11%
57178,Brenton Scott,Indiana State,2016,Jr,74,25.68%,43.24%,13.51%,43.24%,6.76%,57,3.51%,57.89%,38.60%
44221,Matt Van Scyoc,Indiana State,2016,Sr,22,13.64%,40.91%,4.55%,54.55%,13.64%,32,3.13%,43.75%,53.13%
84076,Ogugua Anunoby,Indiana,2016,So,23,34.78%,47.83%,0.00%,52.17%,4.35%,26,3.85%,53.85%,42.31%
52355,"James Blackmon, Jr.",Indiana,2016,Jr,56,37.50%,42.86%,12.50%,42.86%,8.93%,58,3.45%,50.00%,46.55%
52030,Thomas Bryant,Indiana,2016,So,50,4.00%,50.00%,6.00%,44.00%,8.00%,78,7.69%,34.62%,57.69%
54840,De'Ron Davis,Indiana,2016,Fr,31,9.68%,61.29%,3.23%,35.48%,12.90%,41,9.76%,36.59%,53.66%
107335,Grant Gelon,Indiana,2016,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
85877,Devonte Green,Indiana,2016,Fr,34,58.82%,58.82%,14.71%,26.47%,17.65%,40,0.00%,55.00%,45.00%
52349,Robert Johnson (2),Indiana,2016,Jr,85,45.88%,36.47%,3.53%,60.00%,14.12%,78,2.56%,47.44%,50.00%
85951,Curtis Jones,Indiana,2016,Fr,31,38.71%,45.16%,9.68%,45.16%,25.81%,24,4.17%,33.33%,62.50%
79984,Zach McRoberts,Indiana,2016,So,29,24.14%,44.83%,6.90%,48.28%,6.90%,8,12.50%,37.50%,50.00%
107638,Freddie McSwain,Indiana,2016,Jr,4,75.00%,75.00%,0.00%,25.00%,50.00%,23,8.70%,34.78%,56.52%
83934,Juwan Morgan,Indiana,2016,So,34,29.41%,41.18%,11.76%,47.06%,14.71%,36,5.56%,38.89%,55.56%
24693,Josh Newkirk,Indiana,2016,Jr,108,43.52%,38.89%,6.48%,54.63%,12.96%,76,2.63%,47.37%,50.00%
79850,Tim Priller,Indiana,2016,Jr,3,0.00%,66.67%,0.00%,33.33%,0.00%,1,0.00%,0.00%,100.00%
101283,Quentin Taylor,Indiana,2016,So,0,NA,NA,NA,NA,NA,4,25.00%,0.00%,75.00%
44719,Taylor Bessick,Iona,2016,Sr,11,9.09%,18.18%,18.18%,63.64%,0.00%,25,12.00%,28.00%,60.00%
80903,Schadrac Casimir,Iona,2016,So,49,34.69%,34.69%,14.29%,48.98%,0.00%,28,3.57%,35.71%,60.71%
24671,"Sam Cassell, Jr.",Iona,2016,Sr,105,43.81%,45.71%,12.38%,41.90%,3.81%,49,8.16%,48.98%,42.86%
107319,E.J. Crawford,Iona,2016,Fr,39,23.08%,23.08%,17.95%,58.97%,0.00%,31,6.45%,48.39%,45.16%
85400,Rickey McGill,Iona,2016,So,180,35.00%,36.67%,7.78%,55.56%,3.33%,70,4.29%,51.43%,44.29%
75839,Luka Milosavljevic,Iona,2016,Fr,0,NA,NA,NA,NA,NA,4,0.00%,75.00%,25.00%
57376,Deyshonee Much,Iona,2016,Jr,50,30.00%,38.00%,6.00%,56.00%,2.00%,41,9.76%,34.15%,56.10%
56960,Jon Severe,Iona,2016,Sr,76,28.95%,28.95%,15.79%,55.26%,1.32%,67,2.99%,43.28%,53.73%
26476,Jan Svandrlik,Iona,2016,Jr,6,50.00%,16.67%,0.00%,83.33%,0.00%,8,0.00%,50.00%,50.00%
112900,DeAndre Turner,Iona,2016,Jr,1,100.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
84799,Jordan Washington (2),Iona,2016,Sr,22,13.64%,50.00%,9.09%,40.91%,0.00%,78,16.67%,33.33%,50.00%
80930,Tyrell Williams,Iona,2016,So,2,0.00%,0.00%,50.00%,50.00%,0.00%,9,33.33%,11.11%,55.56%
45268,Darrell Bowie,Iowa State,2016,Sr,22,36.36%,40.91%,13.64%,45.45%,9.09%,39,15.38%,41.03%,43.59%
24320,Deonte Burton (2),Iowa State,2016,Sr,62,37.10%,45.16%,8.06%,45.16%,11.29%,80,16.25%,46.25%,37.50%
89998,Simeon Carter,Iowa State,2016,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
97463,Wes Greder,Iowa State,2016,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80652,Merrill Holden,Iowa State,2016,Sr,0,NA,NA,NA,NA,NA,13,38.46%,15.38%,46.15%
107114,Donovan Jackson,Iowa State,2016,Jr,43,44.19%,39.53%,18.60%,41.86%,13.95%,19,15.79%,68.42%,15.79%
85960,Jakolby Long,Iowa State,2016,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
27050,Naz Long,Iowa State,2016,Sr,93,33.33%,31.18%,23.66%,45.16%,6.45%,59,11.86%,45.76%,42.37%
56883,Monte Morris,Iowa State,2016,Sr,217,31.34%,32.26%,12.44%,55.30%,7.83%,42,4.76%,66.67%,28.57%
97464,Stuart Nezlek,Iowa State,2016,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
56884,Matt Thomas,Iowa State,2016,Sr,58,34.48%,48.28%,8.62%,43.10%,12.07%,40,2.50%,47.50%,50.00%
81020,Nick Weiler-Babb,Iowa State,2016,So,55,29.09%,36.36%,10.91%,52.73%,7.27%,23,17.39%,52.17%,30.43%
76444,Solomon Young,Iowa State,2016,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,24,20.83%,41.67%,37.50%
79852,Nicholas Baer,Iowa,2016,So,59,37.29%,45.76%,10.17%,44.07%,18.64%,27,7.41%,48.15%,44.44%
88723,Jordan Bohannon,Iowa,2016,Fr,175,53.14%,45.71%,21.71%,32.57%,8.00%,76,0.00%,63.16%,36.84%
85940,Tyler Cook,Iowa,2016,Fr,26,23.08%,46.15%,15.38%,38.46%,3.85%,65,7.69%,50.77%,41.54%
106689,Maishe Dailey,Iowa,2016,Fr,5,40.00%,60.00%,0.00%,40.00%,0.00%,5,40.00%,40.00%,20.00%
79854,Brady Ellingson,Iowa,2016,So,37,16.22%,59.46%,10.81%,29.73%,8.11%,14,0.00%,71.43%,28.57%
56664,Peter Jok,Iowa,2016,Sr,84,38.10%,59.52%,10.71%,29.76%,17.86%,80,3.75%,57.50%,38.75%
97431,Dale Jones,Iowa,2016,RS-Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
106945,Ryan Kriener,Iowa,2016,Fr,11,36.36%,36.36%,9.09%,54.55%,9.09%,18,11.11%,33.33%,55.56%
84044,Isaiah Moss,Iowa,2016,Fr,29,10.34%,37.93%,27.59%,34.48%,10.34%,36,0.00%,61.11%,38.89%
86006,Cordell Pemsl,Iowa,2016,Fr,37,10.81%,37.84%,2.70%,59.46%,0.00%,53,7.55%,54.72%,37.74%
82889,Charlie Rose,Iowa,2016,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
27774,Dominique Uhl,Iowa,2016,Jr,38,23.68%,39.47%,13.16%,47.37%,15.79%,31,3.23%,58.06%,38.71%
84071,Ahmad Wagner,Iowa,2016,So,46,32.61%,19.57%,23.91%,56.52%,2.17%,30,6.67%,60.00%,33.33%
88714,Christian Williams (2),Iowa,2016,So,53,35.85%,37.74%,15.09%,47.17%,11.32%,30,3.33%,53.33%,43.33%
81498,Aaron Brennan,IUPUI,2016,Jr,26,26.92%,26.92%,7.69%,65.38%,7.69%,30,23.33%,36.67%,40.00%
57386,Darell Combs,IUPUI,2016,Sr,92,31.52%,36.96%,8.70%,54.35%,6.52%,81,13.58%,50.62%,35.80%
109600,Giovanni Fraser,IUPUI,2016,Fr,0,NA,NA,NA,NA,NA,6,16.67%,66.67%,16.67%
85488,Evan Hall,IUPUI,2016,So,14,14.29%,35.71%,14.29%,50.00%,7.14%,40,32.50%,22.50%,45.00%
85237,T.J. Henderson,IUPUI,2016,So,52,28.85%,44.23%,9.62%,46.15%,1.92%,38,5.26%,47.37%,47.37%
109601,Chad Hudson,IUPUI,2016,Fr,2,50.00%,50.00%,0.00%,50.00%,0.00%,3,0.00%,100.00%,0.00%
57498,Josh James (2),IUPUI,2016,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,7,42.86%,42.86%,14.29%
81500,D.J. McCall,IUPUI,2016,So,48,31.25%,35.42%,10.42%,54.17%,6.25%,41,2.44%,36.59%,60.98%
42906,Matt O'Leary,IUPUI,2016,Sr,71,18.31%,42.25%,12.68%,42.25%,12.68%,52,7.69%,46.15%,46.15%
33250,Ron Patterson,IUPUI,2016,Jr,64,31.25%,42.19%,12.50%,45.31%,1.56%,40,2.50%,67.50%,30.00%
97575,Grant Sinn,IUPUI,2016,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42950,Kellon Thomas,IUPUI,2016,Sr,85,38.82%,30.59%,4.71%,64.71%,3.53%,46,8.70%,54.35%,36.96%
97576,Noah Thomas,IUPUI,2016,Fr,0,NA,NA,NA,NA,NA,7,14.29%,28.57%,57.14%
59035,Treshawn Bolden,Jackson State,2016,RS-Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
107470,Jeremiah Bozeman,Jackson State,2016,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
59036,Javeres Brent,Jackson State,2016,Sr,15,33.33%,13.33%,20.00%,60.00%,0.00%,13,0.00%,38.46%,61.54%
106950,Demetrice Clopton,Jackson State,2016,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
99086,Paris Collins,Jackson State,2016,Jr,68,27.94%,19.12%,20.59%,60.29%,4.41%,46,2.17%,32.61%,65.22%
111358,Edric Dennis,Jackson State,2016,So,59,25.42%,45.76%,10.17%,44.07%,11.86%,87,6.90%,42.53%,50.57%
60959,Anfernee Felton,Jackson State,2016,Jr,7,28.57%,14.29%,42.86%,42.86%,0.00%,2,0.00%,50.00%,50.00%
61051,Chace Franklin,Jackson State,2016,RS-Sr,7,57.14%,14.29%,14.29%,71.43%,0.00%,3,0.00%,66.67%,33.33%
99090,Jesse Love,Jackson State,2016,Fr,9,22.22%,33.33%,0.00%,66.67%,0.00%,6,0.00%,33.33%,66.67%
59038,Janarius Middleton,Jackson State,2016,Sr,37,21.62%,35.14%,16.22%,45.95%,5.41%,50,10.00%,48.00%,42.00%
111361,Montreal Nabors,Jackson State,2016,So,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
80625,Maurice Rivers,Jackson State,2016,Jr,23,17.39%,43.48%,8.70%,47.83%,4.35%,42,7.14%,19.05%,73.81%
59039,Dontaveon Robinson,Jackson State,2016,Sr,10,20.00%,20.00%,10.00%,70.00%,0.00%,6,33.33%,16.67%,50.00%
82441,Derek Roscoe,Jackson State,2016,Sr,20,15.00%,50.00%,20.00%,30.00%,0.00%,49,14.29%,36.73%,48.98%
86210,Yettra Specks,Jackson State,2016,Sr,85,35.29%,31.76%,9.41%,57.65%,5.88%,59,3.39%,55.93%,40.68%
57841,"Charles Taylor, Jr.",Jackson State,2016,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
80457,Sherron Wilson,Jackson State,2016,Jr,9,0.00%,44.44%,0.00%,55.56%,0.00%,8,0.00%,75.00%,25.00%
109513,Mohamed Abuarisha,Jacksonville State,2016,RS-Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
109511,Jacara Cross,Jacksonville State,2016,Fr,7,14.29%,85.71%,0.00%,14.29%,28.57%,46,36.96%,28.26%,34.78%
97636,Christian Cunningham,Jacksonville State,2016,So,36,5.56%,27.78%,19.44%,52.78%,0.00%,46,26.09%,30.43%,43.48%
99008,Des Curry,Jacksonville State,2016,Jr,4,25.00%,50.00%,0.00%,50.00%,0.00%,1,0.00%,0.00%,100.00%
81137,Malcolm Drumwright,Jacksonville State,2016,Jr,135,17.04%,30.37%,17.04%,52.59%,8.89%,86,16.28%,47.67%,36.05%
91009,Erik Durham,Jacksonville State,2016,Sr,67,13.43%,38.81%,20.90%,40.30%,16.42%,43,16.28%,37.21%,46.51%
112925,Tyrik Edwards,Jacksonville State,2016,Fr,65,12.31%,52.31%,4.62%,43.08%,12.31%,25,8.00%,76.00%,16.00%
107630,Norbertas Gigas,Jacksonville State,2016,Jr,52,7.69%,44.23%,13.46%,40.38%,3.85%,91,17.58%,53.85%,28.57%
109512,Derrick Green,Jacksonville State,2016,Fr,12,41.67%,75.00%,0.00%,25.00%,8.33%,7,0.00%,0.00%,100.00%
107662,Deshawn Jones,Jacksonville State,2016,Jr,8,25.00%,12.50%,12.50%,75.00%,0.00%,14,0.00%,64.29%,35.71%
109509,Ashton Spears,Jacksonville State,2016,Fr,15,33.33%,60.00%,20.00%,20.00%,0.00%,12,8.33%,41.67%,50.00%
85098,Andre Statam,Jacksonville State,2016,So,9,22.22%,44.44%,11.11%,44.44%,22.22%,20,20.00%,35.00%,45.00%
45026,Greg Tucker,Jacksonville State,2016,Sr,82,23.17%,46.34%,15.85%,36.59%,13.41%,64,9.38%,51.56%,39.06%
85122,Demontrez Austin,Jacksonville,2016,Sr,8,0.00%,0.00%,0.00%,100.00%,0.00%,18,5.56%,44.44%,50.00%
80326,Antwon Clayton,Jacksonville,2016,Jr,33,18.18%,36.36%,6.06%,57.58%,9.09%,22,4.55%,40.91%,54.55%
80324,Darius Dawkins,Jacksonville,2016,Sr,10,30.00%,40.00%,0.00%,60.00%,0.00%,7,0.00%,42.86%,57.14%
57902,Omar El Manasterly,Jacksonville,2016,Sr,14,0.00%,21.43%,0.00%,78.57%,0.00%,27,14.81%,48.15%,37.04%
88689,Darien Fernandez,Jacksonville,2016,Sr,123,34.96%,36.59%,9.76%,53.66%,8.13%,81,6.17%,46.91%,46.91%
57878,Devin Harris,Jacksonville,2016,Jr,62,29.03%,19.35%,3.23%,77.42%,9.68%,42,0.00%,40.48%,59.52%
89146,Cody Helgeland,Jacksonville,2016,Jr,38,21.05%,26.32%,15.79%,57.89%,0.00%,35,5.71%,42.86%,51.43%
57901,J.R. Holder,Jacksonville,2016,Sr,61,21.31%,22.95%,9.84%,67.21%,3.28%,84,8.33%,35.71%,55.95%
112849,Jordan Martin (3),Jacksonville,2016,Fr,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
